user_type_label,station_a_name,station_b_name,count_ab,count_ba,diff,total,asymmetry_ratio
Customer,Canal St & Monroe St,LaSalle St & Jackson Blvd,3712,643,3069,4355,0.7
Customer,Canal St & Madison St,Franklin St & Quincy St,570,3224,2654,3794,0.7
Customer,Orleans St & Merchandise Mart Plaza,Franklin St & Jackson Blvd,730,3758,3028,4488,0.67
Customer,Columbus Dr & Randolph St,Clark St & Randolph St,6009,1232,4777,7241,0.66
Customer,Michigan Ave & Madison St,Wacker Dr & Washington St Corral,390,1912,1522,2302,0.66
Customer,Columbus Dr & Randolph St,State St & Randolph St,9047,2079,6968,11126,0.63
Customer,Franklin St & Monroe St,Canal St & Madison St,1672,392,1280,2064,0.62
Customer,LaSalle St & Jackson Blvd,Canal St & Jackson Blvd,385,1664,1279,2049,0.62
Customer,Clinton St & Washington Blvd,LaSalle St & Washington St,4037,1040,2997,5077,0.59
Customer,Wacker Dr & Washington St Corral,Ada St & Washington Blvd,551,1946,1395,2497,0.56
Customer,Franklin St & Jackson Blvd,Canal St & Madison St,4493,1397,3096,5890,0.53
Customer,Dearborn St & Adams St,Canal St & Adams St,4140,1282,2858,5422,0.53
Customer,Franklin St & Jackson Blvd,Michigan Ave & Washington St,3051,933,2118,3984,0.53
Customer,Wabash Ave & Adams St,Franklin St & Jackson Blvd,494,1591,1097,2085,0.53
Customer,Dearborn St & Monroe St,Canal St & Monroe St,1036,3287,2251,4323,0.52
Customer,Clinton St & Washington Blvd,Clark St & Randolph St,1814,5556,3742,7370,0.51
Customer,Franklin St & Monroe St,Michigan Ave & Washington St,3841,1284,2557,5125,0.5
Customer,Dearborn St & Monroe St,Jefferson St & Monroe St,581,1737,1156,2318,0.5
Customer,Green St & Madison St,Canal St & Madison St,822,2396,1574,3218,0.49
Customer,Michigan Ave & Lake St,Canal St & Jackson Blvd,715,2113,1398,2828,0.49
Customer,Canal St & Madison St,Clark St & Congress Pkwy,696,2011,1315,2707,0.49
Customer,Desplaines St & Kinzie St,Canal St & Madison St,1106,3187,2081,4293,0.48
Customer,Stetson Ave & South Water St,Clark St & Randolph St,2135,754,1381,2889,0.48
Customer,Dearborn St & Adams St,Franklin St & Quincy St,1837,638,1199,2475,0.48
Customer,LaSalle St & Adams St,Canal St & Madison St,2323,831,1492,3154,0.47
Customer,Wabash Ave & Adams St,Canal St & Adams St,4944,1834,3110,6778,0.46
Customer,Dearborn St & Adams St,Franklin St & Monroe St,2416,898,1518,3314,0.46
Customer,Ogden Ave & Chicago Ave,Damen Ave & Chicago Ave,1917,705,1212,2622,0.46
Customer,Wacker Dr & Washington St Corral,Michigan Ave & Washington St,8962,3391,5571,12353,0.45
Customer,Daley Center Plaza,Wacker Dr & Washington St Corral,1023,2681,1658,3704,0.45
Customer,Clark St & Lake St,Michigan Ave & Lake St,2303,870,1433,3173,0.45
Customer,Desplaines St & Kinzie St,Ogden Ave & Race Ave,2464,966,1498,3430,0.44
Customer,Canal St & Monroe St,Michigan Ave & Washington St,4204,1686,2518,5890,0.43
Customer,State St & Van Buren St,Canal St & Madison St,4084,1636,2448,5720,0.43
Customer,LaSalle St & Washington St,Canal St & Madison St,4024,1611,2413,5635,0.43
Customer,Canal St & Adams St,Aberdeen St & Jackson Blvd,3895,1566,2329,5461,0.43
Customer,Orleans St & Merchandise Mart Plaza,Franklin St & Monroe St,1417,3558,2141,4975,0.43
Customer,Franklin St & Lake St,Michigan Ave & Lake St,3025,1196,1829,4221,0.43
Customer,Clinton St & Washington Blvd,Michigan Ave & Madison St,2070,835,1235,2905,0.43
Customer,Desplaines St & Jackson Blvd,Desplaines St & Kinzie St,748,1877,1129,2625,0.43
Customer,Franklin St & Lake St,Franklin St & Monroe St,710,1773,1063,2483,0.43
Customer,Columbus Dr & Randolph St,Michigan Ave & Washington St,1765,695,1070,2460,0.43
Customer,Clinton St & Madison St,Franklin St & Jackson Blvd,6596,2674,3922,9270,0.42
Customer,Dearborn Pkwy & Delaware Pl,Daley Center Plaza,1211,2942,1731,4153,0.42
Customer,Dearborn St & Erie St,Daley Center Plaza,1137,2807,1670,3944,0.42
Customer,Dearborn St & Adams St,Canal St & Monroe St,687,1676,989,2363,0.42
Customer,Dearborn St & Adams St,Dearborn Pkwy & Delaware Pl,1641,668,973,2309,0.42
Customer,Clinton St & Jackson Blvd,Peoria St & Jackson Blvd,603,1463,860,2066,0.42
Customer,Columbus Dr & Randolph St,Lake Shore Dr & North Blvd,1457,590,867,2047,0.42
Customer,Michigan Ave & Madison St,Canal St & Madison St,5849,2436,3413,8285,0.41
Customer,McClurg Ct & Illinois St,Canal St & Madison St,773,1832,1059,2605,0.41
Customer,Michigan Ave & Jackson Blvd,Franklin St & Quincy St,621,1496,875,2117,0.41
Customer,Fairbanks Ct & Grand Ave,Wabash Ave & Grand Ave,3533,1501,2032,5034,0.4
Customer,LaSalle St & Washington St,Michigan Ave & Washington St,3071,1305,1766,4376,0.4
Customer,Michigan Ave & Pearson St,Clinton St & Washington Blvd,1149,2671,1522,3820,0.4
Customer,Canal St & Adams St,Aberdeen St & Monroe St,2300,990,1310,3290,0.4
Customer,Franklin St & Monroe St,Daley Center Plaza,1786,771,1015,2557,0.4
Customer,Orleans St & Merchandise Mart Plaza,Franklin St & Arcade Pl,652,1538,886,2190,0.4
Customer,Theater on the Lake,Columbus Dr & Randolph St,813,1836,1023,2649,0.39
Customer,Canal St & Adams St,Loomis St & Jackson Blvd,1758,775,983,2533,0.39
Customer,Millennium Park,Lake Shore Dr & North Blvd,1531,679,852,2210,0.39
Customer,Dearborn St & Adams St,Canal St & Madison St,4945,2218,2727,7163,0.38
Customer,Columbus Dr & Randolph St,Daley Center Plaza,4322,1962,2360,6284,0.38
Customer,Franklin St & Monroe St,Michigan Ave & Jackson Blvd,1479,3279,1800,4758,0.38
Customer,Michigan Ave & Washington St,Clark St & Randolph St,1908,851,1057,2759,0.38
Customer,Clinton St & Lake St,McClurg Ct & Erie St,671,1497,826,2168,0.38
Customer,Michigan Ave & Congress Pkwy,Canal St & Madison St,1474,655,819,2129,0.38
Customer,Dearborn St & Monroe St,Canal St & Madison St,7595,3526,4069,11121,0.37
Customer,Wabash Ave & Roosevelt Rd,Clinton St & Madison St,959,2094,1135,3053,0.37
Customer,Noble St & Milwaukee Ave,Canal St & Madison St,697,1502,805,2199,0.37
Customer,Desplaines St & Randolph St,Morgan St & Lake St,1402,648,754,2050,0.37
Customer,Clinton St & Washington Blvd,LaSalle St & Jackson Blvd,5905,2760,3145,8665,0.36
Customer,Canal St & Adams St,Peoria St & Jackson Blvd,4170,1940,2230,6110,0.36
Customer,Clark St & Lunt Ave,Clark St & Columbia Ave,862,1812,950,2674,0.36
Customer,Orleans St & Merchandise Mart Plaza,Wells St & Walton St,761,1604,843,2365,0.36
Customer,Dearborn St & Erie St,LaSalle St & Jackson Blvd,715,1508,793,2223,0.36
Customer,Wells St & Hubbard St,Wells St & Huron St,708,1504,796,2212,0.36
Customer,Orleans St & Merchandise Mart Plaza,Orleans St & Elm St,1430,668,762,2098,0.36
Customer,Clinton St & Washington Blvd,State St & Randolph St,2502,5219,2717,7721,0.35
Customer,Orleans St & Merchandise Mart Plaza,Franklin St & Quincy St,1331,2790,1459,4121,0.35
Customer,Larrabee St & Kingsbury St,Canal St & Madison St,1284,2666,1382,3950,0.35
Customer,Franklin St & Lake St,Larrabee St & Kingsbury St,1783,867,916,2650,0.35
Customer,Wabash Ave & Adams St,Columbus Dr & Randolph St,669,1396,727,2065,0.35
Customer,LaSalle St & Jackson Blvd,Canal St & Madison St,2375,1163,1212,3538,0.34
Customer,Orleans St & Merchandise Mart Plaza,LaSalle St & Jackson Blvd,2044,997,1047,3041,0.34
Customer,Theater on the Lake,McClurg Ct & Illinois St,824,1666,842,2490,0.34
Customer,Dearborn St & Monroe St,Wabash Ave & Roosevelt Rd,3391,1694,1697,5085,0.33
Customer,Clinton St & Madison St,Michigan Ave & Lake St,1515,3012,1497,4527,0.33
Customer,University Ave & 57th St,Harper Ave & 59th St,1155,2271,1116,3426,0.33
Customer,Wood St & Division St,Ashland Ave & Division St,1010,2002,992,3012,0.33
Customer,Dearborn St & Adams St,Michigan Ave & 18th St,716,1424,708,2140,0.33
Customer,Clinton St & Roosevelt Rd,Clinton St & Madison St,711,1418,707,2129,0.33
Customer,Clinton St & Lake St,State St & Randolph St,697,1394,697,2091,0.33
Customer,State St & Pearson St,Clinton St & Madison St,1384,701,683,2085,0.33
Customer,Desplaines St & Kinzie St,St. Clair St & Erie St,1363,687,676,2050,0.33
Customer,Morgan St & Polk St,Clinton St & Madison St,2749,1422,1327,4171,0.32
Customer,St. Clair St & Erie St,Dearborn St & Erie St,956,1862,906,2818,0.32
Customer,Orleans St & Merchandise Mart Plaza,Canal St & Monroe St,807,1580,773,2387,0.32
Customer,Canal St & Madison St,LaSalle St & Jackson Blvd,4669,8934,4265,13603,0.31
Customer,California Ave & Milwaukee Ave,California Ave & Francis Pl,1393,2629,1236,4022,0.31
Customer,St. Clair St & Erie St,Canal St & Madison St,1325,2514,1189,3839,0.31
Customer,Wabash Ave & Adams St,Clinton St & Washington Blvd,1276,2441,1165,3717,0.31
Customer,Dearborn Pkwy & Delaware Pl,Orleans St & Merchandise Mart Plaza,1244,2358,1114,3602,0.31
Customer,Clinton St & Washington Blvd,Aberdeen St & Jackson Blvd,2186,1152,1034,3338,0.31
Customer,McClurg Ct & Illinois St,LaSalle St & Illinois St,1093,2078,985,3171,0.31
Customer,Daley Center Plaza,Clark St & Elm St,1954,1038,916,2992,0.31
Customer,Dearborn St & Monroe St,Stetson Ave & South Water St,858,1647,789,2505,0.31
Customer,Larrabee St & Kingsbury St,Marshfield Ave & Cortland St,821,1553,732,2374,0.31
Customer,State St & Van Buren St,Canal St & Monroe St,792,1501,709,2293,0.31
Customer,Canal St & Monroe St,Michigan Ave & Lake St,1461,774,687,2235,0.31
Customer,Kingsbury St & Erie St,Michigan Ave & Lake St,1432,758,674,2190,0.31
Customer,Canal St & Adams St,Wells St & Hubbard St,722,1381,659,2103,0.31
Customer,Clinton St & Washington Blvd,Columbus Dr & Randolph St,7546,14103,6557,21649,0.3
Customer,Clinton St & Madison St,LaSalle St & Jackson Blvd,6477,3489,2988,9966,0.3
Customer,Clinton St & Madison St,LaSalle St & Jackson Blvd,3436,1850,1586,5286,0.3
Customer,Dearborn St & Monroe St,Franklin St & Monroe St,1340,2478,1138,3818,0.3
Customer,Dearborn St & Adams St,Indiana Ave & Roosevelt Rd,1145,2123,978,3268,0.3
Customer,Dearborn St & Erie St,Canal St & Madison St,1030,1911,881,2941,0.3
Customer,Kingsbury St & Erie St,Canal St & Monroe St,887,1642,755,2529,0.3
Customer,Millennium Park,Michigan Ave & 8th St,848,1573,725,2421,0.3
Customer,Clinton St & Polk St,Clinton St & Madison St,822,1543,721,2365,0.3
Customer,Clark St & Armitage Ave,Marshfield Ave & Cortland St,780,1433,653,2213,0.3
Customer,Columbus Dr & Randolph St,Canal St & Madison St,11119,6172,4947,17291,0.29
Customer,Theater on the Lake,Lake Shore Dr & Monroe St,1890,3469,1579,5359,0.29
Customer,Clinton St & Washington Blvd,Sangamon St & Washington Blvd,1568,2868,1300,4436,0.29
Customer,Wabash Ave & Roosevelt Rd,State St & Van Buren St,1480,2670,1190,4150,0.29
Customer,Theater on the Lake,Millennium Park,1344,2439,1095,3783,0.29
Customer,Clinton St & Washington Blvd,Noble St & Milwaukee Ave,1062,1945,883,3007,0.29
Customer,Franklin St & Chicago Ave,Canal St & Madison St,1004,1827,823,2831,0.29
Customer,Wilton Ave & Belmont Ave,Broadway & Belmont Ave,926,1675,749,2601,0.29
Customer,Ada St & Washington Blvd,Canal St & Madison St,860,1578,718,2438,0.29
Customer,Canal St & Taylor St,Canal St & Monroe St,1489,826,663,2315,0.29
Customer,Dearborn St & Monroe St,Franklin St & Lake St,787,1443,656,2230,0.29
Customer,St. Clair St & Erie St,Columbus Dr & Randolph St,774,1394,620,2168,0.29
Customer,Wilton Ave & Diversey Pkwy,Stockton Dr & Wrightwood Ave,1338,743,595,2081,0.29
Customer,Clinton St & Lake St,Wabash Ave & Grand Ave,711,1299,588,2010,0.29
Customer,Canal St & Adams St,Clinton St & Washington Blvd,2163,3825,1662,5988,0.28
Customer,Canal St & Adams St,Stetson Ave & South Water St,1977,3533,1556,5510,0.28
Customer,Clinton St & Madison St,State St & Van Buren St,2608,1480,1128,4088,0.28
Customer,Kingsbury St & Erie St,Franklin St & Monroe St,1290,2274,984,3564,0.28
Customer,Clinton St & Washington Blvd,Millennium Park,1818,1013,805,2831,0.28
Customer,Dearborn St & Adams St,Michigan Ave & Lake St,1551,881,670,2432,0.28
Customer,Wells St & Concord Ln,Lake Shore Dr & North Blvd,854,1516,662,2370,0.28
Customer,Franklin St & Lake St,Franklin St & Jackson Blvd,837,1484,647,2321,0.28
Customer,LaSalle St & Adams St,McClurg Ct & Illinois St,772,1363,591,2135,0.28
Customer,Orleans St & Merchandise Mart Plaza,Clinton St & Lake St,1334,746,588,2080,0.28
Customer,Dearborn St & Adams St,Canal St & Jackson Blvd,740,1323,583,2063,0.28
Customer,Columbus Dr & Randolph St,Franklin St & Quincy St,1302,730,572,2032,0.28
Customer,Canal St & Adams St,Clark St & Lake St,2542,4462,1920,7004,0.27
Customer,Wabash Ave & Adams St,Canal St & Madison St,4214,2416,1798,6630,0.27
Customer,Dearborn St & Monroe St,Dearborn Pkwy & Delaware Pl,2775,1603,1172,4378,0.27
Customer,Lincoln Ave & Diversey Pkwy,Wilton Ave & Diversey Pkwy,2387,1385,1002,3772,0.27
Customer,Wabash Ave & Roosevelt Rd,Clark St & Congress Pkwy,1262,2197,935,3459,0.27
Customer,Clinton St & Tilden St,Clinton St & Washington Blvd,1167,2037,870,3204,0.27
Customer,Aberdeen St & Jackson Blvd,Canal St & Jackson Blvd,1852,1056,796,2908,0.27
Customer,Dearborn St & Monroe St,Dearborn St & Erie St,1844,1057,787,2901,0.27
Customer,Kingsbury St & Kinzie St,Green St & Randolph St*,1824,1053,771,2877,0.27
Customer,Clinton St & Washington Blvd,Wells St & Erie St,1036,1814,778,2850,0.27
Customer,Stetson Ave & South Water St,Daley Center Plaza,1785,1025,760,2810,0.27
Customer,Clinton St & Lake St,Canal St & Jackson Blvd,1684,976,708,2660,0.27
Customer,Ada St & Washington Blvd,Sangamon St & Washington Blvd,1634,949,685,2583,0.27
Customer,Greenview Ave & Fullerton Ave,Racine Ave & Fullerton Ave,921,1613,692,2534,0.27
Customer,Wabash Ave & Roosevelt Rd,Michigan Ave & Jackson Blvd,826,1423,597,2249,0.27
Customer,Clark St & Elm St,LaSalle St & Jackson Blvd,765,1326,561,2091,0.27
Customer,Ogden Ave & Chicago Ave,Ashland Ave & Chicago Ave,1300,742,558,2042,0.27
Customer,Wells St & Polk St,Daley Center Plaza,1290,749,541,2039,0.27
Customer,Larrabee St & Kingsbury St,Franklin St & Chicago Ave,2037,3447,1410,5484,0.26
Customer,Clinton St & Madison St,Larrabee St & Kingsbury St,1843,3164,1321,5007,0.26
Customer,Clinton St & Washington Blvd,Franklin St & Jackson Blvd,3000,1754,1246,4754,0.26
Customer,Clinton St & Madison St,Clark St & Randolph St,1637,2791,1154,4428,0.26
Customer,Larrabee St & Kingsbury St,Wells St & Huron St,1024,1751,727,2775,0.26
Customer,Desplaines St & Jackson Blvd,Franklin St & Jackson Blvd,1736,1029,707,2765,0.26
Customer,Columbus Dr & Randolph St,LaSalle St & Jackson Blvd,1623,954,669,2577,0.26
Customer,Clinton St & Madison St,Michigan Ave & Washington St,1595,933,662,2528,0.26
Customer,Clinton St & Madison St,Cityfront Plaza Dr & Pioneer Ct,904,1548,644,2452,0.26
Customer,MLK Jr Dr & 29th St,Wabash Ave & Roosevelt Rd,844,1441,597,2285,0.26
Customer,California Ave & Division St,Ashland Ave & Division St,828,1411,583,2239,0.26
Customer,Clinton St & Jackson Blvd,Halsted St & Polk St,826,1406,580,2232,0.26
Customer,Clark St & Schiller St,Daley Center Plaza,780,1316,536,2096,0.26
Customer,Dearborn St & Monroe St,Clinton St & Washington Blvd,2387,3990,1603,6377,0.25
Customer,Clinton St & Washington Blvd,LaSalle St & Jackson Blvd,2973,1766,1207,4739,0.25
Customer,Damen Ave & Division St,Ashland Ave & Division St,1611,2712,1101,4323,0.25
Customer,Dearborn Pkwy & Delaware Pl,Dearborn St & Erie St,1555,2574,1019,4129,0.25
Customer,Clinton St & Madison St,Sangamon St & Washington Blvd,1403,2322,919,3725,0.25
Customer,Wabash Ave & 16th St,Daley Center Plaza,1939,1165,774,3104,0.25
Customer,Dearborn St & Adams St,Clinton St & Madison St,1104,1821,717,2925,0.25
Customer,Dusable Harbor,Streeter Dr & Grand Ave,1041,1729,688,2770,0.25
Customer,Columbus Dr & Randolph St,LaSalle St & Jackson Blvd,1713,1027,686,2740,0.25
Customer,Broadway & Granville Ave,Lakefront Trail & Bryn Mawr Ave,969,1629,660,2598,0.25
Customer,Columbus Dr & Randolph St,Michigan Ave & Lake St,1511,906,605,2417,0.25
Customer,Canal St & Adams St,Wabash Ave & Roosevelt Rd,1464,880,584,2344,0.25
Customer,Clinton St & Madison St,Millennium Park,1467,871,596,2338,0.25
Customer,Desplaines St & Kinzie St,Franklin St & Jackson Blvd,1416,856,560,2272,0.25
Customer,Dearborn Pkwy & Delaware Pl,LaSalle St & Washington St,842,1394,552,2236,0.25
Customer,Columbus Dr & Randolph St,Canal St & Jackson Blvd,821,1367,546,2188,0.25
Customer,Wells St & Concord Ln,Franklin St & Lake St,818,1366,548,2184,0.25
Customer,Orleans St & Merchandise Mart Plaza,Columbus Dr & Randolph St,786,1321,535,2107,0.25
Customer,Green St & Madison St,Clinton St & Madison St,3082,5013,1931,8095,0.24
Customer,Canal St & Adams St,Wabash Ave & Wacker Pl,2443,3999,1556,6442,0.24
Customer,Kingsbury St & Kinzie St,Canal St & Madison St,2315,3795,1480,6110,0.24
Customer,Canal St & Adams St,Fairbanks Ct & Grand Ave,2253,3688,1435,5941,0.24
Customer,Canal St & Madison St,State St & Randolph St,2161,3537,1376,5698,0.24
Customer,Clinton St & Madison St,State St & Randolph St,1649,2686,1037,4335,0.24
Customer,Dearborn St & Erie St,Franklin St & Monroe St,1432,2314,882,3746,0.24
Customer,Canal St & Adams St,Clinton St & Lake St,1386,2258,872,3644,0.24
Customer,Green St & Madison St,Ada St & Washington Blvd,2203,1357,846,3560,0.24
Customer,Wells St & Elm St,Wells St & Hubbard St,2008,1227,781,3235,0.24
Customer,Lincoln Ave & Roscoe St,Wilton Ave & Belmont Ave,1185,1919,734,3104,0.24
Customer,Wells St & Concord Ln,Orleans St & Merchandise Mart Plaza,1159,1908,749,3067,0.24
Customer,Wells St & Concord Ln,Clark St & Schiller St,1150,1863,713,3013,0.24
Customer,Clark St & Lake St,St. Clair St & Erie St,1833,1118,715,2951,0.24
Customer,Orleans St & Merchandise Mart Plaza,McClurg Ct & Illinois St,1632,993,639,2625,0.24
Customer,St. Clair St & Erie St,Michigan Ave & Lake St,956,1575,619,2531,0.24
Customer,Canal St & Adams St,Indiana Ave & Roosevelt Rd,915,1504,589,2419,0.24
Customer,Clinton St & Washington Blvd,Wells St & Hubbard St,910,1496,586,2406,0.24
Customer,Wilton Ave & Diversey Pkwy,Lake Shore Dr & Diversey Pkwy,1389,857,532,2246,0.24
Customer,Theater on the Lake,Clarendon Ave & Gordon Ter,1336,818,518,2154,0.24
Customer,Clinton St & Madison St,Wabash Ave & Grand Ave,816,1324,508,2140,0.24
Customer,Larrabee St & Oak St,Franklin St & Chicago Ave,810,1329,519,2139,0.24
Customer,Canal St & Adams St,State St & Erie St,811,1323,512,2134,0.24
Customer,Larrabee St & Kingsbury St,McClurg Ct & Illinois St,797,1312,515,2109,0.24
Customer,Wells St & Walton St,Wells St & Huron St,1306,800,506,2106,0.24
Customer,Wells St & Elm St,Franklin St & Lake St,1300,792,508,2092,0.24
Customer,Clark St & Schiller St,Dearborn St & Erie St,1646,2633,987,4279,0.23
Customer,Clinton St & Madison St,Clinton St & Lake St,1352,2145,793,3497,0.23
Customer,LaSalle St & Jackson Blvd,Michigan Ave & Lake St,2102,1310,792,3412,0.23
Customer,Wabash Ave & Grand Ave,Fairbanks Ct & Grand Ave,1089,1738,649,2827,0.23
Customer,Franklin St & Monroe St,Michigan Ave & Lake St,1560,974,586,2534,0.23
Customer,Hermitage Ave & Polk St,Canal St & Jackson Blvd,1482,923,559,2405,0.23
Customer,Artesian Ave & Hubbard St,Wolcott Ave & Polk St,1408,880,528,2288,0.23
Customer,Indiana Ave & Roosevelt Rd,Franklin St & Jackson Blvd,1394,879,515,2273,0.23
Customer,Clinton St & Jackson Blvd,Larrabee St & Kingsbury St,873,1383,510,2256,0.23
Customer,Michigan Ave & Washington St,Canal St & Madison St,853,1377,524,2230,0.23
Customer,Columbus Dr & Randolph St,Dearborn St & Erie St,1254,784,470,2038,0.23
Customer,State St & Van Buren St,Clark St & Randolph St,1243,781,462,2024,0.23
Customer,Damen Ave & Division St,Ashland Ave & Division St,3550,5511,1961,9061,0.22
Customer,Columbus Dr & Randolph St,Wacker Dr & Washington St Corral,2448,3837,1389,6285,0.22
Customer,Canal St & Adams St,Green St & Madison St,3720,2356,1364,6076,0.22
Customer,Campbell Ave & Montrose Ave,Rockwell St & Eastwood Ave,2514,1616,898,4130,0.22
Customer,Larrabee St & Kingsbury St,Dearborn St & Erie St,1569,2436,867,4005,0.22
Customer,Canal St & Adams St,Michigan Ave & Jackson Blvd,2333,1506,827,3839,0.22
Customer,Sheridan Rd & Irving Park Rd,Clark St & Grace St,1375,2136,761,3511,0.22
Customer,Canal St & Adams St,Wabash Ave & Grand Ave,1145,1793,648,2938,0.22
Customer,Aberdeen St & Monroe St,Jefferson St & Monroe St,1716,1103,613,2819,0.22
Customer,Southport Ave & Roscoe St,Southport Ave & Clark St,1697,1091,606,2788,0.22
Customer,Lincoln Ave & Belle Plaine Ave,Ravenswood Ave & Lawrence Ave,1075,1676,601,2751,0.22
Customer,Desplaines St & Kinzie St,Desplaines St & Randolph St,1663,1069,594,2732,0.22
Customer,McClurg Ct & Illinois St,Lake Shore Dr & North Blvd,1548,996,552,2544,0.22
Customer,Aberdeen St & Monroe St,Green St & Madison St,958,1505,547,2463,0.22
Customer,Clark St & Lincoln Ave,Lake Shore Dr & North Blvd,959,1490,531,2449,0.22
Customer,Indiana Ave & Roosevelt Rd,State St & Van Buren St,1485,954,531,2439,0.22
Customer,Lake Park Ave & 53rd St,Ellis Ave & 53rd St,919,1445,526,2364,0.22
Customer,Clark St & Lincoln Ave,Lincoln Ave & Fullerton Ave,1429,920,509,2349,0.22
Customer,Canal St & Adams St,Hermitage Ave & Polk St,1378,880,498,2258,0.22
Customer,California Ave & Milwaukee Ave,Campbell Ave & Fullerton Ave,1303,835,468,2138,0.22
Customer,McClurg Ct & Illinois St,State St & Randolph St,799,1262,463,2061,0.22
Customer,Canal St & Adams St,Columbus Dr & Randolph St,7035,10738,3703,17773,0.21
Customer,Hermitage Ave & Polk St,Wolcott Ave & Polk St,2556,3944,1388,6500,0.21
Customer,Indiana Ave & 31st St,State St & 33rd St,3929,2564,1365,6493,0.21
Customer,Wabash Ave & Roosevelt Rd,Calumet Ave & 18th St,3567,2309,1258,5876,0.21
Customer,Clinton St & Roosevelt Rd,Wabash Ave & Roosevelt Rd,3512,2307,1205,5819,0.21
Customer,Peoria St & Jackson Blvd,Canal St & Jackson Blvd,2973,1956,1017,4929,0.21
Customer,Lincoln Ave & Belmont Ave,Wilton Ave & Belmont Ave,1920,2949,1029,4869,0.21
Customer,St. Clair St & Erie St,Kingsbury St & Erie St,1798,2753,955,4551,0.21
Customer,Morgan St & Polk St,900 W Harrison St,2225,1440,785,3665,0.21
Customer,Theater on the Lake,Pine Grove Ave & Waveland Ave,2044,1340,704,3384,0.21
Customer,Canal St & Adams St,Canal St & Taylor St,1973,1287,686,3260,0.21
Customer,Wabash Ave & Roosevelt Rd,Millennium Park,1213,1850,637,3063,0.21
Customer,Wells St & Elm St,Larrabee St & Kingsbury St,1215,1843,628,3058,0.21
Customer,Canal St & Adams St,Wabash Ave & Grand Ave,1176,1801,625,2977,0.21
Customer,Wabash Ave & Roosevelt Rd,Wabash Ave & 8th St,1162,1766,604,2928,0.21
Customer,Kingsbury St & Kinzie St,St. Clair St & Erie St,1756,1148,608,2904,0.21
Customer,Franklin St & Lake St,Columbus Dr & Randolph St,1045,1591,546,2636,0.21
Customer,Wells St & Polk St,Franklin St & Monroe St,1574,1019,555,2593,0.21
Customer,Fairbanks Ct & Grand Ave,Canal St & Madison St,1011,1537,526,2548,0.21
Customer,Kingsbury St & Erie St,Daley Center Plaza,1522,1002,520,2524,0.21
Customer,Clinton St & Madison St,Clark St & Elm St,971,1474,503,2445,0.21
Customer,Orleans St & Merchandise Mart Plaza,Sedgwick St & Huron St,1423,925,498,2348,0.21
Customer,Desplaines St & Jackson Blvd,Franklin St & Monroe St,1395,906,489,2301,0.21
Customer,Clinton St & Washington Blvd,Mies van der Rohe Way & Chestnut St,889,1371,482,2260,0.21
Customer,State St & Kinzie St,Clark St & Elm St,1312,861,451,2173,0.21
Customer,Theater on the Lake,Hampden Ct & Diversey Pkwy,1306,857,449,2163,0.21
Customer,Rush St & Hubbard St,Clark St & Lake St,813,1247,434,2060,0.21
Customer,Dearborn St & Adams St,Wabash Ave & 16th St,808,1248,440,2056,0.21
Customer,Clinton St & Madison St,Franklin St & Monroe St,1237,805,432,2042,0.21
Customer,Wells St & Huron St,Canal St & Madison St,801,1239,438,2040,0.21
Customer,Wabash Ave & Roosevelt Rd,Wabash Ave & 16th St,8838,5921,2917,14759,0.2
Customer,MLK Jr Dr & 29th St,Indiana Ave & 31st St,5661,3747,1914,9408,0.2
Customer,Damen Ave & Chicago Ave,Damen Ave & Pierce Ave,3495,5251,1756,8746,0.2
Customer,Sheffield Ave & Wellington Ave,Broadway & Barry Ave,3485,2312,1173,5797,0.2
Customer,Millennium Park,Canal St & Madison St,3048,2035,1013,5083,0.2
Customer,Lake Shore Dr & North Blvd,Lake Shore Dr & Monroe St,1857,2807,950,4664,0.2
Customer,Kingsbury St & Kinzie St,Franklin St & Monroe St,1458,2194,736,3652,0.2
Customer,Paulina Ave & North Ave,Ashland Ave & Division St,2136,1438,698,3574,0.2
Customer,Clark St & Drummond Pl,Wilton Ave & Diversey Pkwy,1315,1971,656,3286,0.2
Customer,Cornell Ave & Hyde Park Blvd,Ellis Ave & 60th St,1748,1168,580,2916,0.2
Customer,Campbell Ave & Montrose Ave,Western Ave & Leland Ave,1133,1690,557,2823,0.2
Customer,Southport Ave & Roscoe St,Lincoln Ave & Roscoe St,1625,1088,537,2713,0.2
Customer,Southport Ave & Waveland Ave,Wilton Ave & Belmont Ave,1067,1593,526,2660,0.2
Customer,California Ave & Milwaukee Ave,California Ave & North Ave,1027,1540,513,2567,0.2
Customer,Kingsbury St & Erie St,Sedgwick St & Huron St,978,1473,495,2451,0.2
Customer,Clinton St & Jackson Blvd,900 W Harrison St,901,1360,459,2261,0.2
Customer,McClurg Ct & Illinois St,LaSalle St & Jackson Blvd,897,1345,448,2242,0.2
Customer,Daley Center Plaza,LaSalle St & Jackson Blvd,883,1329,446,2212,0.2
Customer,Columbus Dr & Randolph St,Streeter Dr & Grand Ave,1317,880,437,2197,0.2
Customer,LaSalle St & Washington St,LaSalle St & Jackson Blvd,1311,881,430,2192,0.2
Customer,Canal St & Adams St,Franklin St & Chicago Ave,1310,880,430,2190,0.2
Customer,Ashland Ave & Lake St,Damen Ave & Grand Ave,1292,870,422,2162,0.2
Customer,Desplaines St & Jackson Blvd,Canal St & Adams St,836,1247,411,2083,0.2
